,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry
48,600657.SH,信达地产,3,20161017,7.16,7.52,7.16,7.52,6.84,0.68,9.94,1528487,1142153.887,全国地产
49,000922.SZ,佳电股份,2,20161018,10.99,11.48,10.85,11.48,10.44,1.04,9.96,358760,400178.2089,电气设备
50,000935.SZ,四川双马,2,20161018,20.54,22.76,20.22,22.76,20.69,2.07,10.0,375292,824210.3529,水泥
51,000922.SZ,佳电股份,3,20161019,12.63,12.63,12.63,12.63,11.48,1.15,10.02,42659,53879.3906,电气设备
52,000935.SZ,四川双马,3,20161019,25.04,25.04,24.52,25.04,22.76,2.28,10.02,109854,274468.6425,水泥
53,603918.SH,金桥信息,3,20161020,33.2,36.43,32.84,36.43,33.12,3.31,9.99,192309,672929.922,软件服务
54,000912.SZ,泸天化,4,20161024,10.3,11.14,10.23,11.14,10.13,1.01,9.97,442289,482224.3661,农药化肥
55,000912.SZ,泸天化,5,20161025,11.76,12.25,11.55,12.25,11.14,1.11,9.96,310123,372963.23,农药化肥
56,603777.SH,来伊份,3,20161026,40.01,43.59,40.0,43.59,39.63,3.96,9.99,244012,1032969.819,食品
57,603090.SH,宏盛股份,3,20161026,59.6,66.94,58.88,66.94,60.85,6.09,10.01,123765,775534.442,专用机械
58,603090.SH,宏盛股份,4,20161027,65.22,73.63,61.5,73.63,66.94,6.69,9.99,98504,670343.748,专用机械
59,603777.SH,来伊份,4,20161027,45.0,47.95,44.59,47.95,43.59,4.36,10.0,89021,413494.348,食品
60,603777.SH,来伊份,5,20161028,52.75,52.75,51.88,52.75,47.95,4.8,10.01,68159,358756.496,食品
61,603777.SH,来伊份,6,20161031,53.0,58.03,50.03,58.03,52.75,5.28,10.01,312771,1687435.174,食品
62,000935.SZ,四川双马,4,20161101,34.33,35.24,33.0,35.24,32.04,3.2,9.99,220065,765025.857,水泥
63,000935.SZ,四川双马,5,20161102,37.0,38.76,36.2,38.75,35.24,3.51,9.96,685192,2609195.305,水泥
64,600321.SH,正源股份,4,20161103,9.53,9.53,9.2,9.53,8.66,0.87,10.05,1318478,1252571.797,其他建材
65,002732.SZ,燕塘乳业,4,20161103,42.5,44.21,42.0,44.21,40.19,4.02,10.0,262735,1149820.282,乳制品
66,601020.SH,华钰矿业,4,20161103,46.0,50.8,43.01,50.8,46.18,4.62,10.0,191479,901736.1,铅锌
67,000912.SZ,泸天化,3,20161104,15.5,16.35,14.11,16.35,14.86,1.49,10.03,1545681,2387793.822,农药化肥
68,000923.SZ,河钢资源,3,20161107,25.61,27.38,25.0,27.38,24.89,2.49,10.0,330736,886190.354,普钢
69,002732.SZ,燕塘乳业,5,20161108,46.0,48.63,46.0,48.63,44.21,4.42,10.0,279062,1321309.202,乳制品
0,002207.SZ,准油股份,2,20161109,23.5,25.92,23.22,25.92,23.56,2.36,10.02,641258,1594482.312,石油开采
1,002735.SZ,王子新材,2,20161109,58.6,60.3,56.55,60.3,54.82,5.48,10.0,136420,799487.184,塑料
2,002679.SZ,福建金森,2,20161109,45.0,48.22,42.5,48.22,43.84,4.38,9.99,135410,628361.327,林业
3,002053.SZ,云南能投,2,20161109,16.27,17.89,16.1,17.89,16.26,1.63,10.02,495451,859554.469,食品
4,000510.SZ,新金路,2,20161109,13.06,13.07,12.8,13.07,11.88,1.19,10.02,336408,439177.101,化工原料
5,600288.SH,大恒科技,2,20161109,18.0,18.71,17.81,18.71,17.01,1.7,9.99,1337807,2473870.781,软件服务
6,000510.SZ,新金路,3,20161110,14.38,14.38,14.38,14.38,13.07,1.31,10.02,35288,50744.273,化工原料
7,002141.SZ,贤丰控股,3,20161111,11.77,13.31,11.63,13.31,12.1,1.21,10.0,1206690,1518000.238,元器件
8,300526.SZ,中潜股份,3,20161111,112.77,113.08,110.11,113.08,102.8,10.28,10.0,18176,204606.322,专用机械
9,002679.SZ,福建金森,3,20161111,47.47,53.04,46.88,53.03,48.22,4.81,9.98,112851,582335.547,林业
10,000923.SZ,河钢资源,4,20161114,30.12,30.12,30.12,30.12,27.38,2.74,10.01,19017,57281.914,普钢
11,002679.SZ,福建金森,4,20161114,52.72,58.33,51.61,58.29,53.03,5.26,9.92,94979,524719.801,林业
12,000595.SZ,*ST宝实,4,20161115,16.95,18.92,16.66,18.92,17.2,1.72,10.0,463482,848016.009,机械基件
13,300103.SZ,达刚控股,4,20161116,28.64,28.64,28.64,28.64,26.04,2.6,9.98,23681,67823.357,工程机械
14,603300.SH,华铁应急,2,20161117,14.6,16.04,14.4,16.04,14.58,1.46,10.01,969090,1512436.897,钢加工
15,600828.SH,茂业商业,2,20161117,9.59,10.21,9.4,10.21,9.28,0.93,10.02,565566,567204.632,百货
16,000301.SZ,东方盛虹,2,20161117,5.93,5.93,5.66,5.93,5.39,0.54,10.02,1148780,680490.1,化纤
17,300491.SZ,通合科技,2,20161118,100.01,109.64,96.0,109.64,99.67,9.97,10.0,70912,739994.032,电气设备
18,002287.SZ,奇正藏药,2,20161118,55.5,55.5,51.0,55.5,50.45,5.05,10.01,125328,686432.427,中成药
19,002785.SZ,万里石,2,20161118,37.72,41.46,37.72,41.46,37.69,3.77,10.0,303521,1199075.98,其他建材
20,002785.SZ,万里石,3,20161121,43.49,45.61,42.05,45.61,41.46,4.15,10.01,260700,1160187.328,其他建材
21,002287.SZ,奇正藏药,3,20161121,57.0,61.05,55.5,61.05,55.5,5.55,10.0,66690,393810.642,中成药
22,600679.SH,上海凤凰,3,20161122,30.03,31.32,29.56,31.32,28.47,2.85,10.01,156807,479852.774,文教休闲
23,002818.SZ,富森美,3,20161123,83.89,87.73,82.4,87.73,79.75,7.98,10.01,52604,450330.616,其他商业
24,300180.SZ,华峰超纤,3,20161123,25.03,25.03,25.03,25.03,22.75,2.28,10.02,32002,80103.208,化纤
25,300531.SZ,优博讯,3,20161123,152.43,152.43,152.43,152.43,138.57,13.86,10.0,4951,75475.257,软件服务
26,300491.SZ,通合科技,2,20161125,117.42,133.1,115.74,133.1,121.0,12.1,10.0,57768,731588.073,电气设备
27,300447.SZ,全信股份,2,20161125,49.61,53.15,48.81,53.15,48.32,4.83,10.0,111607,568151.308,电气设备
28,600608.SH,ST沪科,2,20161128,16.6,16.95,16.22,16.95,15.41,1.54,9.99,536764,902565.661,钢加工
29,002512.SZ,达华智能,2,20161129,22.94,22.94,21.01,22.94,20.85,2.09,10.02,884373,2002322.149,元器件
30,600992.SH,贵绳股份,2,20161201,18.49,19.81,17.82,19.81,18.01,1.8,9.99,169139,321486.134,钢加工
31,002408.SZ,齐翔腾达,2,20161201,11.99,12.53,11.86,12.53,11.39,1.14,10.01,818771,1015810.765,化工原料
32,603060.SH,国检集团,2,20161202,46.66,51.35,46.21,51.35,46.68,4.67,10.0,336503,1665492.235,建筑工程
33,000672.SZ,上峰水泥,2,20161202,8.59,8.97,8.59,8.97,8.15,0.82,10.06,789413,698788.715,水泥
34,000672.SZ,上峰水泥,3,20161205,9.28,9.87,9.28,9.87,8.97,0.9,10.03,939115,907904.293,水泥
35,601116.SH,三江购物,2,20161206,27.0,30.57,26.47,30.57,27.79,2.78,10.0,458077,1342173.273,超市连锁
36,601116.SH,三江购物,3,20161207,30.57,33.63,30.05,33.63,30.57,3.06,10.01,205952,660997.389,超市连锁
37,601116.SH,三江购物,4,20161208,36.99,36.99,35.65,36.99,33.63,3.36,9.99,343021,1263091.459,超市连锁
38,601116.SH,三江购物,5,20161209,36.8,40.69,36.26,40.69,36.99,3.7,10.0,326905,1289899.259,超市连锁
39,600679.SH,上海凤凰,3,20161212,32.0,33.8,31.5,33.8,30.73,3.07,9.99,216577,722725.98,文教休闲
40,600722.SH,金牛化工,2,20161213,10.66,10.98,10.66,10.98,9.98,1.0,10.02,129634,141075.237,化工原料
41,000672.SZ,上峰水泥,2,20161213,12.4,13.67,11.19,13.67,12.43,1.24,9.98,997256,1258748.488,水泥
42,600722.SH,金牛化工,3,20161214,12.08,12.08,11.8,12.08,10.98,1.1,10.02,311382,375702.28,化工原料
43,600722.SH,金牛化工,4,20161215,13.1,13.29,12.56,13.29,12.08,1.21,10.02,1167686,1529712.703,化工原料
44,002561.SZ,徐家汇,3,20161216,18.78,18.78,18.78,18.78,17.07,1.71,10.02,41205,77383.778,百货
45,000576.SZ,甘化科工,3,20161216,17.99,18.65,17.57,18.65,16.95,1.7,10.03,583981,1079268.348,综合类
46,600466.SH,蓝光发展,3,20161216,10.76,10.76,10.76,10.76,9.78,0.98,10.02,106819,114937.739,区域地产
47,002561.SZ,徐家汇,4,20161219,20.0,20.66,19.8,20.66,18.78,1.88,10.01,853878,1736027.604,百货
48,002767.SZ,先锋电子,3,20161220,44.2,49.51,43.28,49.51,45.01,4.5,10.0,138530,665335.819,电器仪表
49,002040.SZ,南京港,3,20161220,18.83,19.95,18.33,19.95,18.14,1.81,9.98,377577,738269.227,港口
50,002040.SZ,南京港,4,20161221,20.31,21.95,19.49,21.95,19.95,2.0,10.03,348869,728816.59,港口
51,600818.SH,中路股份,2,20161222,34.0,36.04,33.9,36.04,32.76,3.28,10.01,157224,557673.088,文教休闲
52,600099.SH,林海股份,2,20161226,16.0,17.83,15.84,17.83,16.21,1.62,9.99,347644,592677.865,摩托车
53,600099.SH,林海股份,3,20161227,18.32,19.61,17.6,19.61,17.83,1.78,9.98,294126,553196.029,摩托车
54,300563.SZ,神宇股份,2,20161228,60.0,65.7,60.0,65.7,59.73,5.97,10.0,88743,556545.42,通信设备
55,000595.SZ,*ST宝实,2,20161228,9.7,10.55,9.7,10.55,9.59,0.96,10.01,1396963,1432550.595,机械基件
56,600249.SH,两面针,2,20170103,9.4,10.07,9.26,10.07,9.15,0.92,10.05,884960,856850.592,日用化工
57,600209.SH,ST罗顿,2,20170103,12.95,14.11,12.62,14.11,12.83,1.28,9.98,809507,1074946.965,综合类
58,603159.SH,上海亚虹,2,20170103,80.78,88.53,78.5,88.53,80.48,8.05,10.0,61934,528255.399,专用机械
59,600249.SH,两面针,3,20170104,10.35,11.08,10.35,11.08,10.07,1.01,10.03,482081,518025.725,日用化工
60,000595.SZ,*ST宝实,3,20170104,10.97,11.61,10.44,11.61,10.55,1.06,10.05,1187467,1308624.469,机械基件
61,600209.SH,ST罗顿,3,20170104,14.85,15.52,14.61,15.52,14.11,1.41,9.99,344901,520783.269,综合类
62,600698.SH,ST天雁,3,20170105,8.39,8.93,8.37,8.93,8.12,0.81,9.98,656810,569100.602,汽车配件
63,300402.SZ,宝色股份,3,20170105,31.5,33.65,29.6,33.65,30.59,3.06,10.0,328125,1041389.284,专用机械
64,603009.SH,北特科技,3,20170105,57.95,57.95,57.95,57.95,52.68,5.27,10.0,3622,20989.548,汽车配件
65,002300.SZ,太阳电缆,3,20170106,12.9,13.65,12.52,13.65,12.41,1.24,9.99,555294,739527.536,电气设备
66,002483.SZ,润邦股份,3,20170109,15.3,16.18,15.08,16.17,14.71,1.46,9.93,751773,1186615.998,工程机械
67,002246.SZ,北化股份,3,20170109,16.3,16.61,15.83,16.61,15.1,1.51,10.0,669501,1098302.065,化工原料
68,002265.SZ,西仪股份,3,20170110,26.0,27.58,25.35,27.58,25.07,2.51,10.01,563459,1503512.734,汽车配件
69,600148.SH,长春一东,3,20170110,38.0,40.08,37.5,40.08,36.44,3.64,9.99,217548,856467.078,汽车配件
70,002302.SZ,西部建设,2,20170111,8.78,9.33,8.62,9.33,8.48,0.85,10.02,793891,716966.413,水泥
71,600421.SH,ST华嵘,2,20170111,28.1,30.0,28.0,30.0,27.27,2.73,10.01,170771,499890.189,综合类
72,603886.SH,元祖股份,2,20170111,32.2,34.5,32.15,34.5,31.36,3.14,10.01,345649,1178959.528,食品
73,002388.SZ,新亚制程,2,20170113,11.98,12.8,11.8,12.8,11.64,1.16,9.97,616756,774477.974,元器件
74,002287.SZ,奇正藏药,2,20170117,53.0,57.66,52.72,57.66,52.42,5.24,10.0,151897,835539.134,中成药
75,300585.SZ,奥联电子,2,20170117,40.81,44.59,39.65,44.59,40.54,4.05,9.99,150337,626281.666,汽车配件
76,002651.SZ,利君股份,2,20170117,12.35,13.34,12.23,13.34,12.13,1.21,9.98,615715,785537.124,专用机械
77,603035.SH,常熟汽饰,2,20170117,24.8,27.32,23.88,27.32,24.84,2.48,9.98,447584,1130637.769,汽车配件
78,603689.SH,皖天然气,2,20170117,17.45,18.25,17.06,18.25,16.59,1.66,10.01,521854,937083.156,供气供热
79,603689.SH,皖天然气,3,20170118,19.41,20.08,18.58,20.08,18.25,1.83,10.03,392890,767174.559,供气供热
0,300311.SZ,任子行,3,20170119,15.58,17.44,15.4,17.44,15.85,1.59,10.03,394872,646244.083,软件服务
1,300311.SZ,任子行,4,20170120,18.15,19.18,17.67,19.18,17.44,1.74,9.98,288511,534926.466,软件服务
2,002748.SZ,世龙实业,4,20170123,27.5,27.5,26.25,27.5,25.0,2.5,10.0,288921,790291.765,化工原料
3,000885.SZ,城发环境,4,20170123,26.3,26.3,25.31,26.3,23.91,2.39,10.0,469854,1230795.258,公路
4,000885.SZ,城发环境,5,20170124,25.49,28.93,25.36,28.93,26.3,2.63,10.0,466076,1311975.272,公路
5,002346.SZ,柘中股份,2,20170125,37.15,40.29,36.9,40.29,36.63,3.66,9.99,273296,1065966.539,电气设备
6,002534.SZ,杭锅股份,2,20170125,13.09,13.09,12.7,13.09,11.9,1.19,10.0,346192,451446.925,专用机械
7,002725.SZ,跃岭股份,2,20170125,25.67,25.67,25.67,25.67,23.34,2.33,9.98,26173,67187.99,汽车配件
8,002725.SZ,跃岭股份,3,20170126,25.6,28.24,24.01,28.24,25.67,2.57,10.01,263482,707389.317,汽车配件
9,000885.SZ,城发环境,6,20170206,27.2,31.82,26.04,31.82,28.93,2.89,9.99,475640,1294182.044,公路
10,002839.SZ,张家港行,2,20170207,9.3,10.13,9.21,10.13,9.21,0.92,9.99,986461,967885.816,银行
11,002451.SZ,摩恩电气,2,20170207,18.4,20.19,18.01,20.19,18.35,1.84,10.03,381515,740990.234,电气设备
12,603663.SH,三祥新材,2,20170207,32.63,35.29,32.33,35.29,32.08,3.21,10.01,75870,259759.047,矿物制品
13,603663.SH,三祥新材,3,20170208,36.5,38.82,35.53,38.82,35.29,3.53,10.0,101419,382219.224,矿物制品
14,000877.SZ,天山股份,3,20170209,9.7,10.21,9.55,10.21,9.28,0.93,10.02,1257480,1246303.185,水泥
15,002430.SZ,杭氧股份,3,20170209,10.35,11.63,10.33,11.63,10.57,1.06,10.03,748526,851405.593,化工机械
16,002824.SZ,和胜股份,3,20170209,43.26,43.26,43.26,43.26,39.33,3.93,9.99,14002,60576.545,铝
17,002824.SZ,和胜股份,4,20170210,47.59,47.59,47.59,47.59,43.26,4.33,10.01,59278,282106.238,铝
18,000877.SZ,天山股份,4,20170210,10.81,11.23,10.66,11.23,10.21,1.02,9.99,1202773,1324200.109,水泥
19,002824.SZ,和胜股份,5,20170213,52.35,52.35,46.1,52.35,47.59,4.76,10.0,226070,1178043.252,铝
20,002824.SZ,和胜股份,6,20170214,53.0,57.59,52.5,57.58,52.35,5.23,9.99,133897,765718.932,铝
21,002807.SZ,江阴银行,4,20170215,14.0,14.75,13.51,14.75,13.41,1.34,9.99,834679,1218841.955,银行
22,002839.SZ,张家港行,4,20170215,14.5,14.73,13.88,14.73,13.39,1.34,10.01,421236,611262.087,银行
23,002839.SZ,张家港行,5,20170216,16.2,16.2,16.2,16.2,14.73,1.47,9.98,361630,585840.907,银行
24,002807.SZ,江阴银行,5,20170216,15.0,16.23,14.65,16.23,14.75,1.48,10.03,864885,1361275.072,银行
25,002839.SZ,张家港行,6,20170217,17.82,17.82,17.82,17.82,16.2,1.62,10.0,91917,163797.163,银行
26,002323.SZ,*ST雅博,2,20170220,19.79,19.79,18.3,19.79,17.99,1.8,10.01,654290,1263030.38,建筑工程
27,603839.SH,安正时尚,2,20170221,35.6,38.92,35.3,38.92,35.38,3.54,10.01,207177,784137.058,服饰
28,600984.SH,建设机械,2,20170221,10.04,10.74,9.84,10.74,9.76,0.98,10.04,670318,681659.638,工程机械
29,600827.SH,百联股份,2,20170221,19.31,19.6,19.0,19.6,17.82,1.78,9.99,583921,1136479.454,超市连锁
30,600802.SH,福建水泥,2,20170221,12.6,12.97,12.49,12.97,11.79,1.18,10.01,366577,471119.142,水泥
31,603839.SH,安正时尚,3,20170222,40.95,42.81,39.5,42.81,38.92,3.89,9.99,358515,1495475.743,服饰
32,600802.SH,福建水泥,3,20170222,14.27,14.27,13.88,14.27,12.97,1.3,10.02,270762,386028.621,水泥
33,600984.SH,建设机械,3,20170222,10.6,11.81,10.53,11.81,10.74,1.07,9.96,1112854,1290772.352,工程机械
34,603839.SH,安正时尚,4,20170223,44.95,47.09,43.81,47.09,42.81,4.28,10.0,237784,1094626.052,服饰
35,002846.SZ,英联股份,2,20170224,39.0,41.43,38.02,41.43,37.66,3.77,10.01,210771,849380.648,广告包装
36,300599.SZ,雄塑科技,2,20170224,27.47,27.47,27.47,27.47,24.97,2.5,10.01,47703,131042.475,塑料
37,002826.SZ,易明医药,2,20170224,31.5,31.5,30.58,31.5,28.64,2.86,9.99,190152,595559.639,中成药
38,002352.SZ,顺丰控股,2,20170224,53.5,55.21,52.0,55.21,50.19,5.02,10.0,249075,1354013.631,仓储物流
39,002352.SZ,顺丰控股,3,20170227,60.43,60.73,57.69,60.73,55.21,5.52,10.0,212613,1273546.095,仓储物流
40,002352.SZ,顺丰控股,4,20170228,66.0,66.8,64.55,66.8,60.73,6.07,10.0,126314,836354.228,仓储物流
41,600319.SH,ST亚星,3,20170301,13.3,13.81,12.88,13.81,12.55,1.26,10.04,345527,463528.289,化工原料
42,002839.SZ,张家港行,2,20170302,19.2,21.29,19.1,21.27,19.35,1.92,9.92,1098170,2303456.156,银行
43,300603.SZ,立昂技术,2,20170302,40.1,44.11,38.5,44.11,40.1,4.01,10.0,174404,707273.954,通信设备
44,603881.SH,数据港,2,20170302,47.5,51.66,46.96,51.66,46.96,4.7,10.01,296152,1486182.535,电信运营
45,603218.SH,日月股份,2,20170302,65.07,65.07,65.07,65.07,59.15,5.92,10.01,21770,141661.815,工程机械
46,600209.SH,ST罗顿,2,20170306,13.79,14.95,13.6,14.95,13.59,1.36,10.01,896085,1272281.218,综合类
47,000973.SZ,佛塑科技,2,20170306,8.7,9.05,8.52,9.05,8.23,0.82,9.96,1970680,1741729.478,塑料
48,002805.SZ,丰元股份,2,20170306,52.5,56.6,50.63,56.6,51.45,5.15,10.01,88788,468479.066,化工原料
49,300340.SZ,科恒股份,2,20170306,58.5,60.74,58.01,60.74,55.22,5.52,10.0,81610,489340.451,元器件
50,300374.SZ,中铁装配,2,20170309,22.08,23.8,22.0,23.8,21.64,2.16,9.98,119114,272217.925,其他建材
51,603881.SH,数据港,2,20170310,58.27,58.27,58.27,58.27,52.97,5.3,10.01,17394,101356.295,电信运营
52,603881.SH,数据港,3,20170313,61.18,64.1,60.47,64.1,58.27,5.83,10.01,99366,622914.407,电信运营
53,603881.SH,数据港,4,20170314,70.49,70.51,68.61,70.51,64.1,6.41,10.0,43048,302927.371,电信运营
54,601212.SH,白银有色,3,20170315,12.37,12.93,12.15,12.93,11.75,1.18,10.04,2254727,2839179.226,铜
55,601212.SH,白银有色,4,20170316,13.67,14.22,13.53,14.22,12.93,1.29,9.98,1240229,1738548.419,铜
56,600242.SH,*ST中昌,3,20170317,19.87,20.41,19.8,20.41,18.55,1.86,10.03,240056,486207.139,软件服务
57,002728.SZ,特一药业,3,20170317,35.5,37.36,34.77,37.36,33.96,3.4,10.01,106074,385479.222,中成药
58,002823.SZ,凯中精密,2,20170321,56.33,56.85,54.28,56.85,51.68,5.17,10.0,199297,1115875.009,机械基件
59,603322.SH,超讯通信,2,20170321,98.26,107.12,95.0,107.12,97.38,9.74,10.0,92077,940371.749,通信设备
60,603036.SH,如通股份,2,20170321,40.93,43.82,40.65,43.82,39.84,3.98,9.99,233640,1007766.737,专用机械
61,002823.SZ,凯中精密,3,20170322,57.0,62.54,56.51,62.54,56.85,5.69,10.01,183221,1109152.886,机械基件
62,002302.SZ,西部建设,2,20170323,13.39,14.93,13.17,14.93,13.57,1.36,10.02,1185405,1671418.419,水泥
63,600970.SH,中材国际,2,20170323,8.34,9.05,8.29,9.05,8.23,0.82,9.96,2928102,2587090.088,建筑工程
64,002302.SZ,西部建设,3,20170324,15.68,16.42,15.4,16.42,14.93,1.49,9.98,690406,1112233.425,水泥
65,002302.SZ,西部建设,4,20170327,17.1,18.06,16.96,18.05,16.42,1.63,9.93,1302991,2289718.861,水泥
66,000151.SZ,中成股份,2,20170328,22.06,23.78,21.93,23.78,21.62,2.16,9.99,376725,867920.606,商贸代理
67,300398.SZ,飞凯材料,2,20170328,26.97,30.34,26.78,30.34,27.58,2.76,10.01,663740,1892253.936,染料涂料
68,603227.SH,雪峰科技,2,20170329,10.98,10.98,10.98,10.98,9.98,1.0,10.02,141016,154836.501,化工原料
69,600190.SH,锦州港,2,20170330,5.18,5.48,5.06,5.48,4.98,0.5,10.04,1303819,701432.052,港口
70,600798.SH,宁波海运,2,20170330,7.26,7.26,7.26,7.26,6.6,0.66,10.0,393711,285834.491,水运
71,601200.SH,上海环境,2,20170331,24.41,29.29,24.41,29.29,20.34,8.95,44.0,62115,181835.342,环境保护
72,600744.SH,华银电力,2,20170331,5.8,6.16,5.68,6.16,5.6,0.56,10.0,1844527,1113257.768,火力发电
73,601200.SH,上海环境,3,20170405,29.29,32.22,26.66,32.22,29.29,2.93,10.0,394627,1239233.061,环境保护
74,601200.SH,上海环境,4,20170406,34.5,35.44,33.01,35.44,32.22,3.22,9.99,180275,626577.879,环境保护
75,601200.SH,上海环境,5,20170407,38.98,38.98,38.98,38.98,35.44,3.54,9.99,26428,103017.241,环境保护
0,002457.SZ,青龙管业,4,20170410,15.86,15.86,15.77,15.86,14.42,1.44,9.99,272884,432745.606,塑料
1,000605.SZ,渤海股份,4,20170410,29.84,29.84,29.84,29.84,27.13,2.71,9.99,16638,49649.284,水务
2,300075.SZ,数字政通,4,20170410,23.4,24.4,23.1,24.4,22.18,2.22,10.01,443568,1069950.712,软件服务
3,603903.SH,中持股份,4,20170410,66.35,66.35,66.35,66.35,60.32,6.03,10.0,1905,12640.737,环境保护
4,002457.SZ,青龙管业,5,20170411,17.45,17.45,17.45,17.45,15.86,1.59,10.03,46614,81343.087,塑料
5,000605.SZ,渤海股份,5,20170411,32.82,32.82,32.82,32.82,29.84,2.98,9.99,13547,44462.107,水务
6,603903.SH,中持股份,5,20170411,72.99,72.99,70.03,72.99,66.35,6.64,10.01,47830,348663.893,环境保护
7,000605.SZ,渤海股份,6,20170412,36.1,36.1,34.72,36.1,32.82,3.28,9.99,231996,837046.338,水务
8,600008.SH,首创股份,6,20170413,7.6,8.33,7.58,8.33,7.57,0.76,10.04,9810780,7836580.835,环境保护
9,600533.SH,栖霞建设,2,20170414,6.56,6.56,6.56,6.56,5.96,0.6,10.07,182921,119996.307,区域地产
10,300629.SZ,新劲刚,2,20170418,47.61,49.8,47.61,49.8,45.27,4.53,10.01,47555,231530.753,元器件
11,000856.SZ,冀东装备,2,20170418,22.77,25.05,22.77,25.05,22.77,2.28,10.01,435153,1055467.047,机械基件
12,300629.SZ,新劲刚,3,20170419,54.78,54.78,54.78,54.78,49.8,4.98,10.0,4825,26434.198,元器件
13,000856.SZ,冀东装备,2,20170425,26.0,28.31,25.77,28.31,25.74,2.57,9.98,511125,1383346.633,机械基件
14,600313.SH,农发种业,2,20170425,5.63,5.95,5.62,5.95,5.41,0.54,9.98,657326,383021.277,种植业
15,000856.SZ,冀东装备,3,20170426,29.57,31.14,29.57,31.14,28.31,2.83,10.0,759762,2324497.501,机械基件
16,002282.SZ,博深股份,3,20170427,19.04,19.04,19.04,19.04,17.31,1.73,9.99,68819,131032.08,轻工机械
17,603881.SH,数据港,3,20170427,56.0,56.0,52.3,56.0,50.91,5.09,10.0,183654,1007240.28,电信运营
18,002836.SZ,新宏泽,3,20170428,31.69,33.56,30.55,33.56,30.51,3.05,10.0,166489,541654.02,广告包装
19,002158.SZ,汉钟精机,3,20170502,17.22,17.7,17.22,17.7,16.09,1.61,10.01,497146,877232.166,工程机械
20,002158.SZ,汉钟精机,4,20170503,19.27,19.47,18.66,19.46,17.7,1.76,9.94,948399,1828371.099,工程机械
21,300419.SZ,浩丰科技,3,20170504,14.78,15.64,14.11,15.64,14.22,1.42,9.99,571243,848863.411,软件服务
22,600908.SH,无锡银行,3,20170505,19.9,21.68,18.62,21.67,19.71,1.96,9.94,452442,954242.554,银行
23,601003.SH,柳钢股份,2,20170508,5.22,5.52,5.07,5.52,5.02,0.5,9.96,1870703,1016330.639,普钢
24,002865.SZ,钧达股份,2,20170509,27.5,30.72,26.95,30.72,27.93,2.79,9.99,127913,380521.212,汽车配件
25,002865.SZ,钧达股份,3,20170510,32.0,33.79,32.0,33.79,30.72,3.07,9.99,133295,444013.058,汽车配件
26,002865.SZ,钧达股份,4,20170511,32.0,37.17,31.5,37.17,33.79,3.38,10.0,187436,642001.343,汽车配件
