,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry,profits,sum
762,603353.SH,和顺石油,4,20200609,45.27,45.27,42.5,45.27,41.15,4.12,10.0122,131647,583277.186,石油贸易,-6.09,-99.10000000000004
763,002612.SZ,朗姿股份,3,20200610,10.97,11.09,10.61,11.09,10.08,1.01,10.0198,392809,433502.63399999996,服饰,5.6,-93.50000000000004
764,002612.SZ,朗姿股份,4,20200611,11.97,12.2,11.97,12.2,11.09,1.11,10.009,130879,158806.017,服饰,7.97,-85.53000000000004
765,600859.SH,王府井,4,20200612,35.46,36.44,34.48,36.44,33.13,3.31,9.9909,312973,1120906.861,百货,0.76,-84.77000000000004
766,600859.SH,王府井,5,20200615,38.7,40.08,38.0,40.08,36.44,3.64,9.988999999999999,416365,1654780.0269999998,百货,-3.23,-88.00000000000004
767,300246.SZ,宝莱特,5,20200617,36.59,36.71,36.13,36.71,33.37,3.34,10.009,35748,131058.07699999999,医疗保健,,
768,002425.SZ,凯撒文化,5,20200618,15.02,15.02,15.02,15.02,13.65,1.37,10.0366,54136,81312.572,互联网,,
769,002425.SZ,凯撒文化,6,20200619,16.52,16.52,15.69,16.52,15.02,1.5,9.9867,2829146,4628498.893,互联网,-0.48,-88.48000000000005
770,002909.SZ,集泰股份,3,20200622,10.72,11.3,10.72,11.3,10.27,1.03,10.0292,119701,134151.101,化工原料,-20.09,-108.57000000000005
771,600318.SH,新力金融,3,20200623,11.0,11.7,10.96,11.7,10.64,1.06,9.9624,1235237,1424023.759,多元金融,-1.89,-110.46000000000005
772,600318.SH,新力金融,4,20200624,12.49,12.87,12.14,12.87,11.7,1.17,10.0,1028735,1310895.642,多元金融,5.23,-105.23000000000005
773,300612.SZ,宣亚国际,3,20200629,24.2,27.37,23.14,27.37,24.88,2.49,10.008,141559,361238.50299999997,广告包装,11.49,-93.74000000000005
774,300612.SZ,宣亚国际,4,20200630,27.0,30.11,26.2,30.11,27.37,2.74,10.011000000000001,114035,331611.291,广告包装,3.13,-90.61000000000006
775,300464.SZ,星徽精密,8,20200707,21.21,21.21,21.1,21.21,19.28,1.93,10.0104,103188,218852.77899999998,机械基件,,
776,300464.SZ,星徽精密,9,20200708,23.33,23.33,22.2,23.33,21.21,2.12,9.9953,171004,397055.196,机械基件,0.19,-90.42000000000006
777,300464.SZ,星徽精密,10,20200709,24.49,25.66,23.6,25.66,23.33,2.33,9.9871,336850,827422.145,机械基件,-4.21,-94.63000000000005
778,000698.SZ,沈阳化工,8,20200713,6.61,6.61,6.4,6.61,6.01,0.6,9.9834,584738,386162.69700000004,化工原料,13.61,-81.02000000000005
779,000698.SZ,沈阳化工,9,20200714,6.88,7.27,6.61,7.27,6.61,0.66,9.9849,1671358,1183548.7179999999,化工原料,,
780,000698.SZ,沈阳化工,10,20200715,8.0,8.0,8.0,8.0,7.27,0.73,10.0413,150468,120374.51199999999,化工原料,-14.35,-95.37000000000005
781,603488.SH,展鹏科技,5,20200716,10.33,10.33,9.55,10.33,9.39,0.94,10.0106,586921,591985.7239999999,电气设备,-16.83,-112.20000000000005
782,000524.SZ,岭南控股,5,20200717,11.12,11.12,11.12,11.12,10.11,1.01,9.9901,120854,134389.725,酒店餐饮,-16.84,-129.04000000000005
783,000421.SZ,南京公用,5,20200720,7.1,7.41,7.0,7.41,6.74,0.67,9.9407,237427,173462.671,供气供热,,
784,000421.SZ,南京公用,6,20200721,8.15,8.15,7.5,8.15,7.41,0.74,9.9865,1142225,909740.5240000001,供气供热,10.33,-118.71000000000005
785,600178.SH,东安动力,4,20200722,7.41,7.72,7.11,7.72,7.02,0.7,9.9715,248425,186218.572,汽车配件,,
786,600178.SH,东安动力,5,20200723,8.49,8.49,8.49,8.49,7.72,0.77,9.9741,32603,27680.21,汽车配件,,
787,600178.SH,东安动力,6,20200724,9.34,9.34,9.3,9.34,8.49,0.85,10.0118,450207,420489.054,汽车配件,-16.91,-135.62000000000006
788,603488.SH,展鹏科技,3,20200727,12.54,12.54,12.4,12.54,11.4,1.14,10.0,143540,179966.24,电气设备,,
789,000411.SZ,英特集团,3,20200728,17.04,17.04,16.45,17.04,15.49,1.55,10.0065,300914,512105.675,医药商业,35.31,-100.31000000000006
790,000411.SZ,英特集团,4,20200729,17.52,18.74,17.36,18.74,17.04,1.7,9.9765,134276,241647.71399999998,医药商业,,
791,000411.SZ,英特集团,5,20200730,20.61,20.61,20.61,20.61,18.74,1.87,9.9787,11546,23797.377,医药商业,,
792,000411.SZ,英特集团,6,20200731,22.67,22.67,22.03,22.67,20.61,2.06,9.9951,161595,365859.755,医药商业,,
793,000411.SZ,英特集团,7,20200803,24.8,24.94,24.02,24.94,22.67,2.27,10.0132,164965,409403.01200000005,医药商业,-5.68,-105.99000000000007
794,002625.SZ,光启技术,7,20200804,23.87,23.87,23.87,23.87,21.7,2.17,10.0,25506,60883.418,汽车配件,,
795,002625.SZ,光启技术,8,20200805,26.26,26.26,26.26,26.26,23.87,2.39,10.0126,67549,177383.7,汽车配件,,
796,000828.SZ,东莞控股,6,20200806,13.0,13.75,12.25,13.75,12.5,1.25,10.0,1232577,1610947.039,路桥,17.03,-88.96000000000006
797,300099.SZ,精准信息,6,20200810,11.36,11.36,11.2,11.36,10.33,1.03,9.971,1519089,1724737.7859999998,电器仪表,-4.16,-93.12000000000006
798,002417.SZ,深南股份,4,20200811,10.33,11.36,10.05,11.36,10.33,1.03,9.971,516079,569820.243,软件服务,-3.69,-96.81000000000006
799,002417.SZ,深南股份,5,20200812,11.89,12.5,10.55,12.5,11.36,1.14,10.0352,1294008,1524296.4009999998,软件服务,-7.81,-104.62000000000006
800,002506.SZ,协鑫集成,4,20200813,5.5,5.73,5.49,5.73,5.21,0.52,9.9808,3875052,2179754.366,电气设备,-22.68,-127.30000000000007
801,300278.SZ,华昌达,4,20200814,6.28,6.4,5.8,6.4,5.82,0.58,9.9656,733126,454169.586,专用机械,6.1,-121.20000000000007
802,300278.SZ,华昌达,5,20200817,6.64,7.04,6.03,7.04,6.4,0.64,10.0,1455321,975155.225,专用机械,-11.95,-133.15000000000006
803,002108.SZ,沧州明珠,5,20200818,6.09,6.09,6.09,6.09,5.54,0.55,9.9278,125391,76363.271,塑料,,
804,002108.SZ,沧州明珠,6,20200819,6.7,6.7,6.6,6.7,6.09,0.61,10.0164,1545743,1035468.87,塑料,-5.75,-138.90000000000006
805,600589.SH,广东榕泰,3,20200820,5.13,5.69,4.91,5.69,5.17,0.52,10.058,1003350,542009.121,塑料,-17.57,-156.47000000000006
806,300313.SZ,天山生物,5,20200824,7.99,9.31,7.8,9.31,7.76,1.55,19.9742,275266,239978.052,农业综合,,
807,300313.SZ,天山生物,7,20200825,10.2,11.17,10.07,11.17,9.31,1.86,19.9785,317937,345748.00700000004,农业综合,-1.85,-158.32000000000005
808,300313.SZ,天山生物,9,20200826,12.0,13.4,10.53,13.4,11.17,2.23,19.9642,521667,644473.844,农业综合,33.83,-124.49000000000005
809,300313.SZ,天山生物,11,20200827,12.39,16.08,11.53,16.08,13.4,2.68,20.0,576813,830882.7609999999,农业综合,5.9,-118.59000000000005
810,300337.SZ,银邦股份,4,20200901,6.5,7.14,6.4,7.14,5.95,1.19,20.0,1370693,949922.718,铝,,
811,300313.SZ,天山生物,13,20200902,17.35,19.3,16.79,19.3,16.08,3.22,20.0249,378997,687529.1159999999,农业综合,3.34,-115.25000000000004
812,300313.SZ,天山生物,15,20200903,19.3,23.16,18.51,23.16,19.3,3.86,20.0,671737,1401383.715,农业综合,30.82,-84.43000000000004
813,300301.SZ,长方集团,6,20200904,5.0,5.77,4.88,5.77,4.81,0.96,19.9584,1654821,906643.067,半导体,,
814,300301.SZ,长方集团,8,20200907,6.92,6.92,6.81,6.92,5.77,1.15,19.9307,475580,328767.151,半导体,,
815,300301.SZ,长方集团,10,20200908,7.7,8.3,7.15,8.3,6.92,1.38,19.9422,1985082,1571777.655,半导体,-11.57,-96.00000000000003
816,300185.SZ,通裕重工,5,20200909,5.63,6.46,5.63,6.04,5.38,0.66,12.2677,10873231,6758369.039,工程机械,-25.7,-121.70000000000003
817,300863.SZ,卡倍亿,6,20200915,94.0,106.25,89.6,106.25,88.54,17.71,20.0023,88001,882923.464,汽车配件,18.51,-103.19000000000003
818,300863.SZ,卡倍亿,8,20200916,106.25,127.5,100.01,127.5,106.25,21.25,20.0,84897,975534.7390000001,汽车配件,-1.84,-105.03000000000003
819,300881.SZ,盛德鑫泰,4,20200917,47.07,51.85,44.0,51.85,43.21,8.64,19.9954,173974,857771.689,钢加工,-9.45,-114.48000000000003
820,300405.SZ,科隆股份,4,20200918,14.27,16.18,14.27,16.18,13.48,2.7,20.0297,668269,1032565.3929999999,化工原料,-3.31,-117.79000000000003
821,600481.SH,双良节能,4,20200921,4.94,4.94,4.94,4.94,4.49,0.45,10.0223,76604,37842.712,环境保护,17.36,-100.43000000000004
822,600481.SH,双良节能,5,20200922,5.12,5.43,4.72,5.43,4.94,0.49,9.919,2471557,1277652.8329999999,环境保护,1.58,-98.85000000000004
823,600481.SH,双良节能,6,20200923,5.9,5.97,5.9,5.97,5.43,0.54,9.9448,604810,359781.19200000004,环境保护,-12.54,-111.39000000000004
824,603976.SH,正川股份,3,20200924,63.02,70.18,61.05,70.18,63.8,6.38,10.0,170689,1154732.0159999998,医疗保健,-5.86,-117.25000000000004
825,002931.SZ,锋龙股份,3,20200925,20.04,22.39,20.04,22.37,20.35,2.02,9.9263,213085,465468.967,汽车配件,-0.1,-117.35000000000004
826,688595.SH,芯海科技,3,20200929,64.54,73.68,63.8,69.8,62.81,6.99,11.1288,128548,882382.806,半导体,-8.89,-126.24000000000004
827,300581.SZ,晨曦航空,4,20200930,24.57,28.08,23.82,28.08,23.4,4.68,20.0,251743,657258.373,航空,,
828,300581.SZ,晨曦航空,6,20201009,31.0,33.7,30.11,33.7,28.08,5.62,20.0142,272376,887025.223,航空,2.7,-123.54000000000003
829,300581.SZ,晨曦航空,7,20201012,34.37,40.3,33.12,38.3,33.7,4.6,13.6499,343051,1238104.978,航空,-2.78,-126.32000000000004
830,300722.SZ,新余国科,7,20201014,86.0,90.02,78.4,90.02,75.02,15.0,19.9947,217573,1853839.06,专用机械,-25.44,-151.76000000000005
831,300062.SZ,中能电气,7,20201015,13.27,15.31,12.33,14.48,12.76,1.72,13.4796,1032920,1449305.0769999998,电气设备,-4.93,-156.69000000000005
832,300819.SZ,聚杰微纤,4,20201016,39.01,44.59,39.01,44.59,37.16,7.43,19.9946,167873,714021.7940000001,化纤,-1.84,-158.53000000000006
833,300819.SZ,聚杰微纤,5,20201019,46.0,53.51,42.02,50.59,44.59,6.0,13.4559,177736,865568.875,化纤,-1.03,-159.56000000000006
834,300419.SZ,浩丰科技,6,20201021,10.1,12.44,9.38,12.44,10.37,2.07,19.9614,1802636,1839217.74,软件服务,5.34,-154.22000000000006
835,300781.SZ,因赛集团,5,20201022,52.0,58.44,50.0,54.2,48.7,5.5,11.2936,196440,1054175.0990000002,广告包装,7.24,-146.98000000000005
836,300582.SZ,英飞特,4,20201023,20.85,23.62,20.85,23.62,19.68,3.94,20.0203,533352,1205854.649,半导体,18.85,-128.13000000000005
837,300582.SZ,英飞特,6,20201026,24.0,28.34,23.0,28.34,23.62,4.72,19.9831,585725,1490373.0780000002,半导体,-11.16,-139.29000000000005
838,300446.SZ,ST乐凯,4,20201027,10.18,11.3,10.18,11.3,9.42,1.88,19.9575,226837,252701.395,化工原料,-15.43,-154.72000000000006
839,300549.SZ,优德精密,4,20201028,22.5,23.57,21.88,23.57,19.64,3.93,20.0102,154320,351308.25700000004,专用机械,,
840,300549.SZ,优德精密,6,20201029,26.1,28.28,26.1,28.28,23.57,4.71,19.983,206308,559213.576,专用机械,1.81,-152.91000000000005
841,300126.SZ,锐奇股份,4,20201104,11.98,12.37,11.61,12.37,10.31,2.06,19.9806,492055,602322.253,轻工机械,20.88,-132.03000000000006
842,300126.SZ,锐奇股份,6,20201105,11.88,14.84,11.66,14.84,12.37,2.47,19.9677,894851,1131517.513,轻工机械,-19.37,-151.40000000000006
843,000816.SZ,智慧农业,5,20201109,3.6,3.7,3.26,3.7,3.36,0.34,10.119,1836012,650739.068,农用机械,6.4,-145.00000000000006
844,601702.SH,华峰铝业,3,20201111,7.97,8.35,7.78,8.35,7.59,0.76,10.0132,925594,745537.2,铝,1.24,-143.76000000000005
845,300555.SZ,路通视信,4,20201112,12.88,16.08,12.88,16.08,13.4,2.68,20.0,635295,959967.391,通信设备,-16.27,-160.03000000000006
846,300727.SZ,润禾材料,4,20201113,28.5,35.42,27.07,35.42,29.52,5.9,19.9864,269976,842261.6590000001,化工原料,14.46,-145.57000000000005
847,600321.SH,正源股份,4,20201116,2.88,3.17,2.69,3.17,2.88,0.29,10.0694,2591983,789863.109,其他建材,-24.12,-169.69000000000005
848,002172.SZ,澳洋健康,3,20201117,3.53,3.53,3.53,3.53,3.21,0.32,9.9688,120917,42683.975999999995,化纤,-14.74,-184.43000000000006
